102,Wed Aug 02 13:00:00 CEST 2017,48.125,12.25,28.88,18.3,4.58
102,Thu Aug 03 13:00:00 CEST 2017,48.125,12.25,31.39,19.69,0.83
102,Fri Aug 04 13:00:00 CEST 2017,48.125,12.25,29.63,18.61,0.58
103,Wed Aug 02 13:00:00 CEST 2017,48.125,12.5,27.03,18.41,2.47
103,Thu Aug 03 13:00:00 CEST 2017,48.125,12.5,30.89,18.99,1.37
103,Fri Aug 04 13:00:00 CEST 2017,48.125,12.5,29.68,18.91,0.62
104,Wed Aug 02 13:00:00 CEST 2017,48.125,12.75,24.0,17.8,2.47
104,Thu Aug 03 13:00:00 CEST 2017,48.125,12.75,30.89,18.99,1.37
104,Fri Aug 04 13:00:00 CEST 2017,48.125,12.75,29.68,18.91,0.62
105,Wed Aug 02 13:00:00 CEST 2017,48.125,13.0,24.0,17.03,4.11
105,Thu Aug 03 13:00:00 CEST 2017,48.125,13.0,30.37,18.19,1.96
105,Fri Aug 04 13:00:00 CEST 2017,48.125,13.0,28.99,18.66,2.46
106,Wed Aug 02 13:00:00 CEST 2017,48.125,13.25,24.0,17.03,4.11
106,Thu Aug 03 13:00:00 CEST 2017,48.125,13.25,30.37,18.19,1.96
106,Fri Aug 04 13:00:00 CEST 2017,48.125,13.25,28.99,18.66,2.46
